candidate_sha256,source_youtube_id,title,video_url,channel_title,proposed_leaf_key,transcript_language,caption_type,view_metric_version,duration_seconds,transcript_preview,decision,reviewed_leaf_key,transcript_quality,reviewer,reviewed_at,review_notes
9ff8e97561e06d61d98a3e787f1f2f0d7b53964b2fc22dda635b2b41b3669553,PftowdawgGg,มือถือกันน้ำ OPPO A5 Pro #มือถือกันน้ำ #OPPO #A5Pro #changlife #ช้างไลฟ์ #smartphone,https://www.youtube.com/watch?v=PftowdawgGg,CHANG LIFE,phone,th,unspecified,youtube_play_start_view_v2,15,"OPPO ตระกูล A ซีรีย์ที่ขึ้นชื่อเรื่องความทนทานเป็นพิเศษ นี่คือ **OPPO A5 Pro** ครับ ตัวเครื่องออกแบบมาสวยงาม หรูหรา บางเบามาก และให้แบตเตอรี่ความจุสะใจเยอะถึง 5,800 mAh ครับ กล้องหลังคมชัดสูงความละเอียด 50 ล้านพิกเซล และจุดเด่นไฮไลท์สำคัญที่สุดคือ ได้รับมาตรฐานความทนทานกันน้ำกันฝุ่นระดับสูงสุดถึง **IP69** สามารถทนแรงฉีดน้ำแรงดันสูงและน้ำอุณหภูมิสูงได้ดีมาก ช่วงใกล้เปิดเทอมแบบนี้ ของมันต้องมีนะครับ สนใจสามารถสั่งซื้อได้เลยครับ",,,,,,
a9ccd04e276cdc17fb0b09ace2a43c819de51d47b6e5324b605ef4d602672693,Q-HU7gZG6nI,รีวิว OPPO Find X9 Ultra - มือถือที่กล้องดีที่สุดของ OPPO,https://www.youtube.com/watch?v=Q-HU7gZG6nI,GU ZAP,phone,th,unspecified,youtube_play_start_view_v2,1830,สวัสดีครับ วันนี้เราอยู่กับ **OPPO Find X9 Ultra** นะครับ สมาร์ทโฟนระดับเรือธงตัวใหม่ล่าสุดจากแบรนด์ OPPO ที่เข้ามาทำตลาดในประเทศไทย วันนี้เราจะนำ Find X9 Ultra ไปเปรียบเทียบและใช้งานคู่กับรุ่นน้องร่วมค่ายอย่าง Find X9 Pro ว่ารุ่น Ultra มีอะไรที่เหนือระดับขึ้นมาบ้าง และมีจุดเด่นจุดพิจารณาอย่างไรบ้าง ไปชมกันได้เลยครับ ### นวัตกรรมระบบกล้องหลัง 5 ตัว ( Penta Camera ) ในขณะที่ Find X9 Pro มีกล้องหลังอยู่ 3-4 ตัว แต่ **Find X9 Ultra จัดเต็มมาให้ถึง 5 ตัว** ถือเป็นสมาร์ทโฟนที่มีจำนวนกล้องหลังเยอะที่ส,,,,,,
20f8cd37b4e19bfd039e8e681aa5f52cbfc334808f1c9aec1958b6afd03b617b,Pho0ef5ALzc,รีวิว OPPO Reno16 5G - ครั้งแรกที่ได้กล้องแบบเรือธง แบตอึดขึ้น อัพเดทนาน6ปี (แต่แพงขึันนะ),https://www.youtube.com/watch?v=Pho0ef5ALzc,GU ZAP,phone,th,unspecified,youtube_play_start_view_v2,1300,"วันนี้ครับเราอยู่กับสมาร์ทโฟนที่เพื่อน ๆ หลาย ๆ คนน่าจะรอคอยกันอยู่นะครับ **OPPO Reno16 5G** สมาร์ทโฟนอีกหนึ่งรุ่นที่มีการอัปเกรดจากเจเนอเรชันก่อนหน้าเยอะพอสมควร โดยเฉพาะจุดเด่นเรื่องกล้องที่ผมและใครหลายคนตั้งตารอคอย หลังจากได้ใช้งานมาประมาณ 1 สัปดาห์ คลิปนี้เราจะมาเจาะลึกและสรุปข้อมูลให้ฟังกันครับ และในช่วงท้ายคลิปเราจะแถมรุ่นน้องอย่าง **OPPO Reno16F 5G** มาให้เป็นตัวเลือกประกอบการตัดสินใจด้วยครับ ### นวัตกรรม ""กล้องเรือธง 50MP สี่ตัว"" ( Quad 50MP Camera ) - **การอัปเกรดกล้องหลัง:** ครั้งแรกของ",,,,,,
3270c24b710ffddcdb0a69e57708fdd092159fa8ed845732cbfe1d11d0917a62,Xd-0czWX3iY,"แนะนำมือถืองบ 6,000 บาท  | 9 รุ่นน่าซื้อ กลางปี 2026",https://www.youtube.com/watch?v=Xd-0czWX3iY,JONGRAK,phone,th,unspecified,youtube_play_start_view_v2,2043,"สวัสดีครับ ยินดีต้อนรับเข้าสู่ช่วงกลางปี 2026 นะครับ วันนี้ทีมงานช่อง JONGRAK จะมาคัดเลือกและแนะนำมือถือที่คุ้มค่าน่าใช้งานในงบประมาณ 5,000 - 6,000 บาท ให้สำหรับเพื่อน ๆ ที่ต้องการซื้อเครื่องใหม่ประหยัดงบ หรือซื้อเป็นของขวัญให้คุณพ่อคุณแม่ในช่วงภาวะเศรษฐกิจที่ต้นทุนราคา RAM และความจุแพงขึ้นทั่วโลกครับ --- ### 1. Samsung Galaxy A17 5G - **จุดเด่นสำหรับคนทำมาหากิน:** เหมาะอย่างยิ่งสำหรับพ่อค้าแม่ค้าออนไลน์หรือผู้ใช้ที่ต้องการไลฟ์สด (Live) ขายของ มีระบบประมวลผลสัญญาณภาพ วิดีโอ และเสียงที่ดีที่สุดใน",,,,,,
83b4d1c5f4bf4071a0956459df8f31bd64d7d1b5f1b92c5af601fbaa3645cdec,v9fVAkauQ2A,รีวิว Samsung Galaxy A57 และ Galaxy A37 มาแล้วววว,https://www.youtube.com/watch?v=v9fVAkauQ2A,StepGeekTV Online,phone,th,unspecified,youtube_play_start_view_v2,1602,หนึ่งใน Hero Product ของ Samsung ถ้าไม่นับรุ่นท็อปเรือธง ก็ต้องยอมรับว่ารุ่นระดับกลาง (Mid-Range) Samsung เก็บเรียบทั้งหมดครับ เพราะมีความน่าเชื่อถือสูงมากในเรื่องระบบความปลอดภัย ซอฟต์แวร์ และการดูแลผู้ใช้งาน วันนี้เราอยู่กับ **Galaxy A57 5G** และ **Galaxy A37 5G** สองรุ่นหลักที่ทำตลาดมายาวนานมากครับ ตั้งแต่เจเนอเรชัน A30 และ A50 เมื่อประมาณ 6-7 ปีที่แล้ว ซึ่งดุจตามรีวิวมาตลอด และเป็นเจ้าแรกในตลาดที่นำเอาคุณสมบัติ IP Rating หรือการกันน้ำกันฝุ่นมาใส่ในรุ่นระดับกลาง เพื่อความปลอดภัยในการทำคอนเทนต์,,,,,,
61855967c49149d8dcda984af57ee5c6af115c0e18d8360b8a3adf14c3454267,ehs9kZSpnjs,รีวิว Samsung A57 vs vivo V70 เลือกอะไรดี? หลังใช้จริงมีคำตอบ,https://www.youtube.com/watch?v=ehs9kZSpnjs,JONGRAK,phone,th,unspecified,youtube_play_start_view_v2,2523,สวัสดีครับ ยินดีต้อนรับเข้าสู่คลิปเปรียบเทียบหมัดต่อหมัดระหว่าง **Samsung Galaxy A57 5G** และ **vivo V70 5G** นะครับ คลิปนี้เกิดจากการซื้อเครื่องมาใช้งานจริงทั้งหมดทั้งสองแบรนด์ ไม่ได้มีสปอนเซอร์แต่อย่างใด เพื่อนำข้อมูลข้อเท็จจริง (Fact) และระดับมาตรฐานจากการใช้เครื่องมือสถิติวัดระดับจริงมาแบ่งปันเพื่อเป็นตัวเลือกประกอบการตัดสินใจของผู้ชมหลังจากใช้งานมาแล้วสักระยะหนึ่งครับ ### 1. รูปทรงและการดีไซน์ถือจับ ( Ergonomics ) - **Finishing และ Finishing ภายนอก:** - *vivo V70:* งานดีไซน์ประณีตและสเปกขอบ,,,,,,
b12037aad235b010f511dc6bfd684cf45ee3913db4166704d74dbb70194f74ef,foK4juxqnhM,รีวิว Samsung Fold 8 จากคนที่ไม่เคยใช้ Samsung,https://www.youtube.com/watch?v=foK4juxqnhM,DOM,phone,th,unspecified,youtube_play_start_view_v2,174,นี่คือรีวิว **Samsung Galaxy Z Fold8** ขนาดสัดส่วนหน้าจอดีไซน์รูปแบบใหม่นะครับ ซึ่งได้รับการอ้างอิงว่าเป็นไซส์แบบพาสปอร์ต (Passport Size) เป็นการรีวิวโดยละเอียดจากคนที่ตลอดชีวิตการใช้งานที่ผ่านมา ไม่เคยสัมผัสหรือใช้งานมือถือ Samsung มาก่อนเลยครับ ความรู้สึกแรกหลังจากใช้งานคือ ดีไซน์ตัวเครื่องมีความกว้างมนกะทัดรัดและจับถนัดเข้ามือได้ดีมากจริง ๆ ความบางเบาของตัวเครื่องทำออกมาได้พรีเมียมอย่างประหลาดใจ เมื่อลองนำมาเปรียบเทียบมิติกับตัวโมเดลเครื่องอย่าง iPhone Ultra พบว่าจอ iPhone จะมีขนาดเล็กกว่าเล็,,,,,,
1e50e726260de430a9956d59190539c2c3c39fc8d3af1dcc799f9d5400df1534,9JjjnQPNMLw,รีวิว Samsung Galaxy S25 FE รู้ไว้นะพี่ ผมกลุ่มเรือธง,https://www.youtube.com/watch?v=9JjjnQPNMLw,StepGeekTV Online,phone,th,unspecified,youtube_play_start_view_v2,1321,"เอาละครับทุกคน และนี่คือ **Samsung Galaxy S25 FE** (Fan Edition) สมาร์ทโฟนที่ Samsung วางเป้าหมายให้อยู่ในกลุ่มเดียวกับเรือธงอย่าง S-Series เพื่อมอบประสบการณ์ใช้งานระดับท็อปในราคาที่ทุกคนเข้าถึงได้ง่ายขึ้นครับ เจเนอเรชันที่ผ่านมาอย่าง S24 FE ได้รับกระแสตอบรับที่ดีมาก ๆ จากสถิติมุมมองของกลุ่มผู้ใช้ที่ต้องการอัปเกรดจาก A-Series ขึ้นมาเป็น S-Series ในงบประมาณที่คุ้มค่า วันนี้ดุจได้สี Navy มารีวิวอย่างละเอียด (มีจำหน่าย 4 เฉดสีหลัก ได้แก่ Navy, Ice Blue, White, Black สวยงามโดดเด่นน่าสวมใส่เคสทุกสีคร",,,,,,
0ad1188948ec2ba2a909599f724ac7a20c51a7ed6f505efbef7ba02673c5d999,W7lkc2Sw4Ig,มือถือ 5G ที่ราคาถูกที่สุดในท้องตลาดตอนนี้แล้วกับ True Alpha 5G สเปคก็เร็วแรงใช่ย่อยเลย เล่นเกมได้,https://www.youtube.com/watch?v=W7lkc2Sw4Ig,ยังแอล,phone,th,unspecified,youtube_play_start_view_v2,43,"วันนี้เรามาแกะกล่องมือถือ 5G ที่ราคาถูกที่สุดในท้องตลาดตอนนี้กับ **True Alpha 5G** มือถือราคาแค่ 1,000 กว่าบาท แต่ให้สเปกมาอย่างคุ้มค่ามาก ๆ ครับ สเปกตัวเครื่องมีดังนี้ครับ: - หน้าจอเป็น IPS ขนาด 6.5 นิ้ว - ชิปเซ็ต (CPU) ใช้เป็น MediaTek Dimensity 700 - หน่วยความจำ RAM 4GB และ ROM 128GB - แบตเตอรี่ก็ให้มาถึง 4,000 mAh เดี๋ยวเรามาลองเปิดเครื่องกันเลยนะครับ... แต่อ้าว เหมือนจะเปิดไม่ติด สงสัยว่าแบตเตอรี่จะหมด เดี๋ยวเรามาดูอุปกรณ์เสริมที่ให้มาในกล่องกันต่อดีกว่าครับว่ามีอะไรบ้าง แกะกล่องออกมาก็จะมี",,,,,,
f621406d97527f8b36a13a22f2b8f48e4283eabedfdef41ea1e4f5e24eabcce5,M0UXakCYyGo,#ใกล้กว่าที่คิด! พรีวิว Xiaomi 15T ของจริง! ว่ามีอะไรดี!? ทำไมถึงคุ้มสุดในปีนี้!?,https://www.youtube.com/watch?v=M0UXakCYyGo,SquidMan.ExE,phone,th,unspecified,youtube_play_start_view_v2,58,"อยากได้มือถือใหม่สเปกแรง กล้องเทพ ๆ แต่ราคาเข้าถึงง่ายใช่ไหม? ตอนนี้ผมกำลังถือ Xiaomi 15T อยู่ และบอกเลยว่าตัวนี้คือที่สุดของความคุ้มค่า! เริ่มจากหน้าจอ AMOLED ใหญ่สะใจ 6.83 นิ้ว รีเฟรชเรท 120Hz ลื่นปรื๊ด ๆ สู้แดดสบายด้วยความสว่างถึง 3,200 nits! ดูหนัง เล่นเกม จอชัดจัดเต็มแน่นอน! เรื่องความแรงไม่ต้องห่วง! มาพร้อมชิปตัวท็อป MediaTek Dimensity 8400 ที่พร้อมจะเล่นเกมหนักแค่ไหนก็เอาอยู่! แถมยังมาพร้อม RAM 12GB และหน่วยความจำ 512GB! ไฮไลท์เด็ดที่ทุกคนรอคอย! กล้องหลัง 3 ตัวจาก Leica ความละเอียด 50MP แ",,,,,,
63c68380fb4c5684d0b3d96abbf0e9ab579fc25c7a0d7f5f5da46a4af743284c,Wga67pznHYc,#แกะกล่อง รีวิวสั้น ๆ Xiaomi 15T Pro กล้อง Leica สวยฉ่ำ #Xiaomi15TSeries #Xiaomi #มือถือกล้องสวย,https://www.youtube.com/watch?v=Wga67pznHYc,DroidSans,phone,th,unspecified,youtube_play_start_view_v2,82,"Xiaomi 15T Pro มาเลยครับ วันนี้มาแกะกล่องไปด้วยกัน ได้มาเป็นสีซิลเวอร์ (Silver) ผิวสัมผัสแบบด้านครับ กระจายแสงเงา ขอบข้างแบน วัสดุเป็นอลูมิเนียม วางปุ่มปรับเสียงและปุ่ม Power ด้านขวาทรงแบน ๆ ลำโพงด้านบนยิงออกฝั่งหน้าจอ ด้านล่างมีลำโพงอีกตัว พอร์ต USB-C 2.0 แล้วก็ถาดซิม สามารถใส่ได้ 2 ซิม น้ำหนัก 210 กรัม ก็หนักประมาณนึงครับ หน้าจอเป็น AMOLED ขนาด 6.83 นิ้ว รีเฟรชเรท 144Hz ทำความสว่างสูงสุด 3,200 nits รองรับ Dolby Vision แล้วก็ HDR10+ ครับ ลำโพงคู่ 2 ตัวเนี่ยก็เสียงดัง มีเบส ลองฟังดูครับ กล้องหลั",,,,,,
